specObjID,bestObjID,plate,mjd,fiberID,subClass,ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,elodieObject,elodieSpType,elodieBV,elodieTEff,elodieLogG,elodieFeH
4334857121634209792,1237648705654817108,3850,55575,518,A5II (34578),192.5825,0.8986806,22.16382,21.35621,21.20795,20.93806,20.67559,HD037742,O9.5Ib...,-0.199,9899,2.924,0.09
4334979717180706816,1237648705118863676,3850,55575,964,A5II (34578),194.6421,0.4626485,21.96709,21.07815,20.94098,20.86829,20.69075,HD001227,G8II-III,0.895,5063,2.65,0.25
4337079229063909376,1237662685752853032,3852,55243,410,A5II (34578),206.7195,36.39307,23.02154,21.72305,21.57605,21.34624,21.04765,HD037742,O9.5Ib...,-0.199,9899,2.924,0.09
4338268901064593408,1237664853641069105,3853,55268,642,A5II (34578),207.2245,35.65301,22.39556,21.12876,20.94765,20.76257,20.62555,HD005234,K2III,1.226,4318,1.76,-0.25
4340533895017811968,1237662224613966029,3855,55268,690,A5II (34578),212.5199,36.42978,21.94211,21.46996,21.30759,21.26786,21.21667,HD028343,K7V,1.363,3900,4.232,0.17
4341633406662365184,1237665129625092286,3856,55269,594,A5II (34578),205.5255,34.18236,22.14526,21.25198,21.09018,21.19652,20.86933,HD009927,K3III,1.299,4395,2.11,-0.01
4342677942759084032,1237665103819702489,3857,55272,298,A5II (34578),209.6368,33.56443,22.12973,21.84305,21.9357,21.75532,21.79872,HD000693,F5V,0.429,6180,4.11,-0.41
4346178787731591168,1237662225689542913,3860,55269,746,A5II (34578),217.8318,35.81474,22.08447,21.32241,21.01342,21.05332,20.70585,HD005234,K2III,1.226,4318,1.76,-0.25
4347274451152556032,1237665026524054057,3861,55274,636,A5II (34578),208.2308,33.86722,23.09554,21.57929,21.22417,21.29429,21.24125,HD002796,Fw,0.647,4949,1.32,-2.32
4350509770408742912,1237664853108261170,3864,55649,118,A5II (34578),217.8426,32.66202,21.89739,21.25319,20.9776,21.03947,20.81588,HD002796,Fw,0.647,4949,1.32,-2.32
4350733521024995328,1237664853645132347,3864,55649,932,A5II (34578),218.0194,33.07678,22.55681,21.48374,21.24892,21.31824,20.93384,HD002796,Fw,0.647,4949,1.32,-2.32
4352775863437381632,1237665127481148044,3866,55623,170,A5II (34578),214.3828,30.57008,23.67571,21.96743,21.73441,21.59251,21.44018,HD000693,F5V,0.429,6180,4.11,-0.41
4352847331693187072,1237665127480492147,3866,55623,430,A5II (34578),212.7781,31.06445,22.04001,21.61226,21.50377,21.28907,20.81657,HD028343,K7V,1.363,3900,4.232,0.17
4352893511181553664,1237665102747271690,3866,55623,598,A5II (34578),212.9669,32.12968,22.2052,21.59841,21.46637,21.18854,20.76843,HD001227,G8II-III,0.895,5063,2.65,0.25
4354030406691213312,1237665129092022593,3867,55652,638,A5II (34578),215.5468,31.61274,21.70836,20.90405,20.68008,20.66753,20.33148,HD002796,Fw,0.647,4949,1.32,-2.32
4356256911378894848,1237662661598446165,3869,55273,546,A5II (34578),220.7319,33.25433,22.65949,21.12378,20.89563,20.7012,20.31442,HD044007,G5IV:w...,0.767,4881,2.18,-1.6
4357442184913637376,1237662662673498677,3870,55273,762,A5II (34578),224.3544,32.8245,23.44378,21.96993,21.80822,21.60167,21.43613,HD001227,G8II-III,0.895,5063,2.65,0.25
4357507056099676160,1237662663210893693,3870,55273,998,A5II (34578),225.9354,32.77384,21.99406,21.10746,20.93575,20.81688,20.41448,HD003712,K0II-IIIva,1.173,4662,2.05,-0.09
4358381168414183424,1237662697570107871,3871,55307,82,A5II (34578),229.3713,28.79594,21.71072,21.13212,20.9761,20.82656,20.96093,HD009927,K3III,1.299,4395,2.11,-0.01
4358394087675809792,1237662697569911126,3871,55307,129,A5II (34578),229.0131,29.05551,21.71289,20.82978,20.65591,20.60682,20.17546,HD001227,G8II-III,0.895,5063,2.65,0.25
4358409205960691712,1237664853649457450,3871,55307,184,A5II (34578),228.7714,29.4486,21.74664,20.94011,20.68002,20.59338,20.3198,HD002796,Fw,0.647,4949,1.32,-2.32
4360662104782688256,1237665101139018337,3873,55277,188,A5II (34578),218.4796,29.33389,22.52557,21.09269,20.84167,20.78594,20.78642,HD002665,G5IIIwe,0.711,4984,2.36,-1.97
4361745123786379264,1237665102751072577,3874,55280,32,A5II (34578),222.4677,29.45208,22.37044,21.216,21.05755,20.92704,20.67013,HD003712,K0II-IIIva,1.173,4662,2.05,-0.09
4362879821195530240,1237664853111210369,3875,55364,64,A5II (34578),225.1663,30.22179,21.91968,21.05842,20.87746,20.84417,20.58665,HD001227,G8II-III,0.895,5063,2.65,0.25
4363049145986207744,1237664853647360426,3875,55364,680,A5II (34578),223.7204,31.24439,22.16309,21.3048,21.04265,21.02206,20.6533,HD037742,O9.5Ib...,-0.199,9899,2.924,0.09
4364098627838431232,1237662697031860583,3876,55245,402,A5II (34578),225.9375,29.83142,21.71571,21.14885,21.00944,20.88265,20.65388,HD009927,K3III,1.299,4395,2.11,-0.01
4365375712607358976,1237664853111996858,3877,55365,952,A5II (34578),227.0977,29.52293,22.39989,21.61144,21.40801,21.25411,20.82697,HD003712,K0II-IIIva,1.173,4662,2.05,-0.09
4366265217447120896,1237665101141180798,3878,55361,92,A5II (34578),223.8062,27.7079,22.05079,21.24511,20.93308,20.95966,20.58873,HD003712,K0II-IIIva,1.173,4662,2.05,-0.09
4366267966226190336,1237665102214791178,3878,55361,102,A5II (34578),223.7236,28.52772,21.7165,20.10845,19.96163,19.6312,20.22721,HD057651,0,1.633,3714,1.49,-0.57
4367380120274751488,1237662661602836981,3879,55244,52,A5II (34578),231.4732,29.06264,21.59464,20.73355,20.53983,20.44945,20.21487,HD005234,K2III,1.226,4318,1.76,-0.25
4367408157821259776,1237662224621371901,3879,55244,154,A5II (34578),231.2392,29.67469,21.45024,20.7726,20.60304,20.40735,20.37494,HD028343,K7V,1.363,3900,4.232,0.17
4367444991460790272,1237662698107371895,3879,55244,288,A5II (34578),230.4958,28.84328,22.17565,20.974,20.73139,20.67105,20.4147,HD001227,G8II-III,0.895,5063,2.65,0.25
4415797666052853760,1237665567691965360,3922,55333,66,A5II (34578),240.8693,15.83468,21.87356,21.17075,20.95149,20.95648,20.92145,HD001227,G8II-III,0.895,5063,2.65,0.25
4415849892855173120,1237665566618026517,3922,55333,256,A5II (34578),240.0783,15.37812,22.01142,21.05029,20.8832,20.74382,20.45668,HD000245,G2V,0.539,5373,4.37,-1.08
4415937853785395200,1237665532259598856,3922,55333,576,A5II (34578),239.4125,17.21657,22.15778,21.23414,20.98698,20.91022,20.43601,HD010380,K3III,1.381,4066,1.43,-0.27
4417029118941745152,1237667782857064797,3923,55325,450,A5II (34578),238.2077,13.95925,20.96618,20.22431,19.93705,19.96136,20.1039,HD036395,M1V,1.474,3705,4.8,0.6
4417119828651036672,1237668336859873772,3923,55325,780,A5II (34578),239.1753,15.337,21.78121,21.12395,20.88896,20.76132,20.21498,HD009927,K3III,1.299,4395,2.11,-0.01
4418156943111376896,1237665535468307090,3924,55332,457,A5II (34578),240.884,19.10043,21.63557,20.92635,20.68793,20.63562,20.54423,HD005234,K2III,1.226,4318,1.76,-0.25
4418174260419514368,1237665373333619078,3924,55332,520,A5II (34578),240.534,19.92999,24.24825,21.6691,21.39744,21.20925,21.28477,HD003712,K0II-IIIva,1.173,4662,2.05,-0.09
4419387571601428480,1237665372260335960,3925,55338,838,A5II (34578),241.0376,18.76667,21.59887,20.88228,20.72801,20.58312,20.45167,HD036395,M1V,1.474,3705,4.8,0.6
4419405713543286784,1237671690689773792,3925,55338,904,A5II (34578),241.4339,19.0514,23.59557,21.93819,21.70996,21.60933,22.08995,HD009927,K3III,1.299,4395,2.11,-0.01
4419427703775842304,1237671690153230865,3925,55338,984,A5II (34578),241.9925,18.28093,21.94776,21.48459,21.30631,21.13725,21.02596,HD000693,F5V,0.429,6180,4.11,-0.41
4420294118753980416,1237665531722661990,3926,55327,40,A5II (34578),239.1002,16.95183,23.91644,21.73892,21.42408,21.43509,21.34989,HD000245,G2V,0.539,5373,4.37,-1.08
4421435961680089088,1237667783393674033,3927,55333,98,A5II (34578),237.7117,14.59357,22.72125,21.69505,21.528,21.38746,20.86666,HD001227,G8II-III,0.895,5063,2.65,0.25
4421476643610316800,1237667782856475602,3927,55333,246,A5II (34578),236.9573,14.52055,22.22715,21.69016,21.54736,21.45739,21.08968,HD001227,G8II-III,0.895,5063,2.65,0.25
4421525571877752832,1237668366923071679,3927,55333,424,A5II (34578),236.2496,14.93202,21.31454,20.07804,19.83165,19.7791,19.73945,HD036395,M1V,1.474,3705,4.8,0.6
4421672906435874816,1237665547826037453,3927,55333,960,A5II (34578),238.1058,16.219,22.80488,21.20812,21.02919,20.85554,20.87634,HD001227,G8II-III,0.895,5063,2.65,0.25
4422780114611490816,1237662662682149806,3928,55331,892,A5II (34578),244.1208,23.26135,22.68681,21.38865,21.0461,20.97549,21.01639,HD009562,G2IV,0.605,5807,3.89,0.14
4423853787783122944,1237662697575678509,3929,55335,702,A5II (34578),241.9093,22.86356,21.92562,21.1432,20.8717,20.68485,20.40313,HD046784,M0III,1.674,3796,1.532,-0.27
4423877977038934016,1237662697575809777,3929,55335,790,A5II (34578),242.1302,22.74049,23.10017,21.99891,21.64605,21.48895,20.8656,HD001227,G8II-III,0.895,5063,2.65,0.25
4423884024352886784,1237665232668394126,3929,55335,812,A5II (34578),242.2004,21.93444,22.63087,21.37205,21.00796,20.81297,20.43043,HD000693,F5V,0.429,6180,4.11,-0.41
4424937356441964544,1237665373332833098,3930,55332,548,A5II (34578),238.8306,20.75548,22.53037,21.16466,20.87579,20.65517,20.17539,HD001227,G8II-III,0.895,5063,2.65,0.25
4427152322700005376,1237665566079058454,3932,55337,414,A5II (34578),235.2093,16.42829,21.17758,20.50692,20.28562,20.20992,20.13414,HD009927,K3III,1.299,4395,2.11,-0.01
4427260624595341312,1237665549972538167,3932,55337,808,A5II (34578),236.4419,18.46008,23.30371,21.89159,21.63249,21.6692,21.28288,HD034078,O9.5Vvar,0.18,6537,2.497,-2.09
4428214450898882560,1237667783392297466,3933,55335,182,A5II (34578),234.634,15.63564,21.80564,21.04053,20.70459,20.5413,20.12822,HD037742,O9.5Ib...,-0.199,9899,2.924,0.09
4428258981119807488,1237668366922023548,3933,55335,344,A5II (34578),233.867,15.59307,22.29483,21.407,21.19989,21.03347,20.49632,HD001227,G8II-III,0.895,5063,2.65,0.25
4428337046445379584,1237668367458632173,3933,55335,628,A5II (34578),233.5161,16.17486,21.75983,20.55781,20.41171,20.32839,20.34059,HD095735,M2V,1.502,3717,4.89,-0.2
4429340900578316288,1237662661607489844,3934,55336,184,A5II (34578),241.6828,23.73622,22.8453,22.10989,21.97002,21.89427,21.81285,HD002796,Fw,0.647,4949,1.32,-2.32
4429425013217841152,1237662697037955555,3934,55336,490,A5II (34578),239.7706,23.39951,21.94963,21.22388,20.97891,20.8728,20.54352,HD049368,S...,1.756,3700,1,-0.45
4430647120224342016,1237662696501281320,3935,55326,840,A5II (34578),240.0312,22.91215,21.5582,20.72797,20.57553,20.50644,20.45954,HD009927,K3III,1.299,4395,2.11,-0.01
4431577306658787328,1237665534930256379,3936,55302,128,A5II (34578),238.1514,19.95938,21.8447,20.80563,20.54603,20.38741,20.05183,HD002796,Fw,0.647,4949,1.32,-2.32
4431717769269235712,1237665536003343204,3936,55302,639,A5II (34578),237.0108,21.19353,22.28677,21.76459,21.8842,21.65242,21.93472,HD009927,K3III,1.299,4395,2.11,-0.01
4431808753856434176,1237665537077674436,3936,55302,970,A5II (34578),238.6925,21.58463,22.03855,21.47533,21.12092,21.1708,20.83383,HD170973,A0sp...,-0.021,10895,3.483,1.08
4432787869799829504,1237665427569377787,3937,55352,436,A5II (34578),234.9656,19.45995,22.7088,21.87775,21.79214,21.68575,21.2171,HD005234,K2III,1.226,4318,1.76,-0.25
4433864291280769024,1237665547824071077,3938,55328,256,A5II (34578),233.5749,17.76656,22.10468,21.21932,20.9204,20.94557,20.62499,BD+174708,sdF8,0.394,5949,3.93,-1.7
4433866490304024576,1237665548360942261,3938,55328,264,A5II (34578),233.8443,18.12977,22.47291,21.80098,21.6429,21.42092,20.94067,HD001227,G8II-III,0.895,5063,2.65,0.25
4435030878234890240,1237667782854115741,3939,55633,404,A5II (34578),231.4957,15.97775,22.02079,21.23611,20.98416,20.93479,20.47038,HD042217,K5,1.653,3937,1.57,-0.23
4435135881595342848,1237665566614553064,3939,55633,786,A5II (34578),232.2695,17.92829,21.98402,21.15641,20.9774,20.92517,20.62824,HD000245,G2V,0.539,5373,4.37,-1.08
4435153473781387264,1237665565541073720,3939,55633,850,A5II (34578),232.6196,16.83617,22.82973,21.68407,21.43557,21.17075,20.83952,HD001227,G8II-III,0.895,5063,2.65,0.25
4437306862069895168,1237665102757167714,3941,55321,492,A5II (34578),236.7434,23.76826,22.7209,21.21386,21.00059,20.79045,20.85618,HD036395,M1V,1.474,3705,4.8,0.6
4438351398401495040,1237665128027390284,3942,55338,196,A5II (34578),236.9199,23.07592,21.72472,21.03821,20.74788,20.67506,20.40116,HD001227,G8II-III,0.895,5063,2.65,0.25
4438555907564261376,1237665129101263223,3942,55338,940,A5II (34578),237.5761,23.54368,21.68575,20.97636,20.75574,20.72682,20.69468,HD036395,M1V,1.474,3705,4.8,0.6
4440735694768590848,1237665441531036182,3944,55660,678,A5II (34578),232.3898,20.96577,22.98798,21.58558,21.38821,21.23107,20.71184,HD002796,Fw,0.647,4949,1.32,-2.32
4441690345538080768,1237665566077747807,3945,55648,55,A5II (34578),232.3122,17.54255,22.40807,21.48189,21.25891,21.04523,20.72763,HD001835,G3V,0.621,5771,4.44,0.15
4441694468706684928,1237665566614421988,3945,55648,70,A5II (34578),232.0708,17.97294,22.13888,21.57643,21.48758,21.32914,21.36654,HD028343,K7V,1.363,3900,4.232,0.17
4441717008695054336,1237668337393402441,3945,55648,152,A5II (34578),231.7093,18.27632,22.67627,21.35077,21.15636,20.91638,20.88216,HD001227,G8II-III,0.895,5063,2.65,0.25
4441823661322948608,1237667968034144761,3945,55648,540,A5II (34578),229.7649,18.85051,22.63334,21.83498,21.706,21.69538,21.3168,HD028343,K7V,1.363,3900,4.232,0.17
4442993541879451648,1237662224087319372,3946,55659,700,A5II (34578),237.4273,26.29003,22.38428,21.38088,21.16976,20.93081,20.74473,HD001227,G8II-III,0.895,5063,2.65,0.25
4444043020242014208,1237665102756250055,3947,55332,422,A5II (34578),234.7545,24.7416,21.85244,20.62789,20.35092,20.29741,20.1078,HD001835,G3V,0.621,5771,4.44,0.15
4444125483614097408,1237662697035989705,3947,55332,722,A5II (34578),235.5235,25.71059,22.6954,21.75899,21.53259,21.34373,20.88078,HD001227,G8II-III,0.895,5063,2.65,0.25
4445099101143715840,1237665373330932090,3948,55331,168,A5II (34578),234.4716,22.53698,21.79378,20.64871,20.38322,20.36839,20.10761,HD029139,K5III,1.538,3922,1.21,-0.17
4445106247969296384,1237665373867606148,3948,55331,194,A5II (34578),234.3154,23.19842,24.70527,21.88623,21.56758,21.47656,21.12959,HD000245,G2V,0.539,5373,4.37,-1.08
4446360246332706816,1237665429178417305,3949,55650,660,A5II (34578),231.928,21.90755,21.20326,20.29105,20.04099,19.9868,19.70631,HD009927,K3III,1.299,4395,2.11,-0.01
4447326167801024512,1237665549970243897,3950,55680,78,A5II (34578),231.2275,20.30056,22.15646,21.23967,20.96656,20.76596,20.3923,HD037742,O9.5Ib...,-0.199,9899,2.924,0.09
4447492194056818688,1237665532255404606,3950,55680,682,A5II (34578),229.8643,20.58982,22.74531,22.1216,22.212,22.29771,21.68438,HD028343,K7V,1.363,3900,4.232,0.17
4448679941509500928,1237665530644922832,3951,55681,907,A5II (34578),229.7176,19.35169,21.21556,20.70838,20.40615,20.3446,20.129,HD009562,G2IV,0.605,5807,3.89,0.14
4449648330486861824,1237662661604541115,3952,55330,334,A5II (34578),235.2646,27.09336,22.79662,21.57045,21.30605,21.15115,20.79917,HD037742,O9.5Ib...,-0.199,9899,2.924,0.09
4449652178777559040,1237662697572467066,3952,55330,348,A5II (34578),234.794,26.50572,21.98963,21.18746,21.05628,20.9596,20.74047,HD002796,Fw,0.647,4949,1.32,-2.32
4449750859946151936,1237662663214891557,3952,55330,707,A5II (34578),235.319,28.54694,21.9026,21.1516,20.93412,20.83435,20.46155,HD016458,G8p...,1.323,4547,1.93,-0.33
4451962258579542016,1237665536537395727,3954,55680,560,A5II (34578),230.7913,24.36902,22.80385,21.38938,21.09941,21.06978,21.20023,HD028343,K7V,1.363,3900,4.232,0.17
4451962808335355904,1237665536537395521,3954,55680,562,A5II (34578),230.6756,24.22796,21.93252,21.25906,21.03003,20.95865,20.6971,HD209750,G2Ib,0.959,5179,1.33,0.18
4451995243928375296,1237665537074462870,3954,55680,680,A5II (34578),231.3984,24.44011,22.74145,21.22743,20.98275,20.83005,20.51174,HD001227,G8II-III,0.895,5063,2.65,0.25
4455188225427001344,1237665565002302062,3957,55664,8,A5II (34578),228.07,17.7509,22.32519,21.0227,20.73946,20.69423,20.7575,HD001227,G8II-III,0.895,5063,2.65,0.25
4455262992217690112,1237667736673452790,3957,55664,280,A5II (34578),226.6675,18.3311,22.40668,21.0027,20.70137,20.69848,20.39477,HD001227,G8II-III,0.895,5063,2.65,0.25
4455441662857203712,1237667966959420037,3957,55664,930,A5II (34578),227.3448,18.65959,22.47715,20.97978,20.67505,20.58685,20.65049,HD030495,G3V,0.588,5820,4.37,-0.05
4455460904310689792,1237667966959682195,3957,55664,1000,A5II (34578),227.9238,18.48522,22.23487,21.32565,21.10504,20.95608,20.3817,HD010380,K3III,1.381,4066,1.43,-0.27
4456332811411148800,1237662662677889336,3958,55329,76,A5II (34578),234.7971,28.40144,22.24653,21.31602,21.0191,21.22398,20.55292,HD001227,G8II-III,0.895,5063,2.65,0.25
4458591763654004736,1237665127488160125,3960,55663,102,A5II (34578),231.3826,24.96551,22.30118,21.1962,21.05214,20.83773,20.79329,HD001227,G8II-III,0.895,5063,2.65,0.25
4458651137281904640,1237665127487701624,3960,55663,318,A5II (34578),230.3219,25.48537,22.571,21.22357,21.02032,20.88622,20.93459,HD001227,G8II-III,0.895,5063,2.65,0.25
4460822672696430592,1237665533328622418,3962,55660,26,A5II (34578),229.0445,21.72337,23.06787,21.11909,20.79171,20.76686,20.40735,HD036395,M1V,1.474,3705,4.8,0.6
4460899638510374912,1237665532791227300,3962,55660,306,A5II (34578),227.6886,21.74638,22.81262,21.4518,21.2295,21.01841,20.89501,HD016458,G8p...,1.323,4547,1.93,-0.33
4463237749785513984,1237665101143212436,3964,55648,620,A5II (34578),228.5542,25.91853,22.71707,21.43401,21.20238,20.94895,20.63903,HD003712,K0II-IIIva,1.173,4662,2.05,-0.09
4464435661899059200,1237664819288998440,3965,55302,882,A5II (34578),187.3884,37.81157,22.3767,21.78193,21.88081,21.6319,21.73043,HD173667,F6V,0.417,6338,4.09,-0.11
4466648710672306176,1237664668983099636,3967,55704,741,A5II (34578),186.9522,40.31332,22.17606,21.09021,20.85905,20.70151,20.41464,HD001227,G8II-III,0.895,5063,2.65,0.25
4466686368945557504,1237664668983296205,3967,55704,878,A5II (34578),187.4556,40.26498,21.68732,20.63162,20.4325,20.34848,20.12073,HD001227,G8II-III,0.895,5063,2.65,0.25
4467808418649100288,1237664818216043001,3968,55590,864,A5II (34578),189.6189,36.81621,23.07836,21.21834,21.14296,21.07402,20.79289,HD022049,K2V,0.877,5059,4.57,-0.1
4469833719084240896,1237662224606429490,3970,55591,40,A5II (34578),191.1485,39.59559,21.9628,21.22853,20.87572,21.00454,21.00418,HD010380,K3III,1.381,4066,1.43,-0.27
4469862306386563072,1237664294218367375,3970,55591,144,A5II (34578),190.1985,39.33207,22.45469,21.75131,21.59765,21.66533,21.86282,HD037742,O9.5Ib...,-0.199,9899,2.924,0.09
4469927177572601856,1237664820363264311,3970,55591,380,A5II (34578),188.8823,38.51526,22.19033,20.75547,20.45312,20.50462,20.45384,HD036395,M1V,1.474,3705,4.8,0.6
4471171270466359296,1237665128546173370,3971,55322,810,A5II (34578),191.2075,34.99381,22.56006,21.85316,21.75172,21.68324,21.74566,HD037742,O9.5Ib...,-0.199,9899,2.924,0.09
4472105310073671680,1237664820364705978,3972,55589,112,A5II (34578),193.0695,38.34345,22.22409,20.67013,20.44506,20.34696,20.38892,HD003712,K0II-IIIva,1.173,4662,2.05,-0.09
4472191621736452096,1237664820364050608,3972,55589,426,A5II (34578),191.1717,38.44451,22.30492,21.72599,21.63391,21.49139,21.08606,HD170973,A0sp...,-0.021,10895,3.483,1.08
4473436814192168960,1237664817680285848,3973,55323,860,A5II (34578),192.7063,36.38614,21.87979,20.6564,20.4416,20.40108,20.47858,HD009927,K3III,1.299,4395,2.11,-0.01
4475497298949066752,1237665129621160065,3975,55321,164,A5II (34578),194.8366,35.56539,21.45287,20.84255,20.55727,20.54731,20.22661,HD001227,G8II-III,0.895,5063,2.65,0.25
4475579212565336064,1237664672178241736,3975,55321,462,A5II (34578),193.0659,36.49578,21.81384,21.03451,20.81853,20.73217,20.45746,HD026297,G5/G6IVw,1.072,4437,1.08,-1.69
4476629245851095040,1237664820365295799,3976,55302,186,A5II (34578),194.9195,38.262,21.97612,20.94883,20.71441,20.66229,20.28984,HD036395,M1V,1.474,3705,4.8,0.6
4477860699427852288,1237664671642222856,3977,55335,570,A5II (34578),195.3816,35.84894,21.32571,20.49979,20.277,20.22249,19.95132,HD009927,K3III,1.299,4395,2.11,-0.01
4478923927088025600,1237664673789903132,3978,55330,342,A5II (34578),196.3053,37.46936,22.34641,21.39273,21.17525,21.32239,21.06343,HD028343,K7V,1.363,3900,4.232,0.17
